course_id,course_title,url,level,subject,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
974704,Bluegrass Guitar Essentials: Webisodes 11 & 12,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-11-12/,All Levels,Musical Instruments,,,4.0,,4.0,4.0,1.0,,,,1.0,,,,,
545036,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",https://www.udemy.com/bluegrass-guitar-essentials-webisodes-13-14-15/,Intermediate Level,Musical Instruments,,2.0,,5.0,3.0,,3.0,,,,,,,,,
388712,Start Making Comics with Manga Studio 5 / Clip Studio Paint,https://www.udemy.com/start-making-comics/,All Levels,Graphic Design,,,,,,5.0,3.0,,,,,2.0,,,,
383852,B Com Accountancy I (Paper ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,All Levels,Business Finance,,2.0,,,,,,,,,,,,,,
459946,Build A Web App With Spring Framework and Angular 2,https://www.udemy.com/build-a-web-app-with-spring-boot-and-angular-2/,All Levels,Web Development,5.0,,4.0,3.0,,,,,,,,1.0,,,,
994050,Getting Started with NodeJS for Beginners,https://www.udemy.com/getting-started-with-nodejs-for-beginners/,All Levels,Web Development,,,,,,,,,2.0,,,,,,,
899702,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/,All Levels,Business Finance,,,,,,,,,,,,,,,,
1111562,Learn Adobe InDesign from Scratch,https://www.udemy.com/learn-adobe-indesign-from-scratch/,Beginner Level,Graphic Design,,3.0,,3.0,5.0,,,,2.0,,,,,,,
320238,The Complete Guide to Professional Trading with Elliott Wave,https://www.udemy.com/practical-trading-trade-stocks-forex-with-elliott-wave/,All Levels,Business Finance,,,,,5.0,,,,3.0,,,,,,,
818786,How to Build Chat Bots: From Beginner to Intermediate,https://www.udemy.com/how-to-build-chats-bots-from-beginner-to-expert/,All Levels,Web Development,,,5.0,1.0,,,,,,,,,,,,
741388,Learn Piano Online-Keys to the Keyboard,https://www.udemy.com/learn-piano-online-keys-to-the-keyboard/,Beginner Level,Musical Instruments,1.0,1.0,,,,,,,,5.0,,3.0,,,,
629704,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,Intermediate Level,Web Development,2.0,2.0,,,,,,,,5.0,,,,,,
839032,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,Beginner Level,Web Development,,5.0,3.0,,,,,,,,,,,,,
23683,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,Beginner Level,Web Development,,,,,,,3.0,,,4.0,3.0,,,,,
912254,BUSINESS CARD DESIGN IN POWERPOINT,https://www.udemy.com/design-flat-business-cards-in-powerpoint/,Beginner Level,Graphic Design,,,,,,,,5.0,,,4.0,,,,,
839030,Learning Drupal 8,https://www.udemy.com/learning-drupal-8/,All Levels,Web Development,,,,,3.0,,,,1.0,,,,,,,
619610,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,Beginner Level,Web Development,,,,,,,5.0,,,,1.0,,,,,
106358,So you think you know JavaScript?,https://www.udemy.com/so-you-think-you-know-javascript-1/,All Levels,Web Development,,,,,,,,,5.0,5.0,,3.0,,,,
742300,Slap Bass For Beginners,https://www.udemy.com/slap-bass-for-beginners/,All Levels,Musical Instruments,4.0,,,5.0,,,,2.0,1.0,,,,,,,
636846,こどもギターレッスン　リトルギタリストⅢ（完結編）,https://www.udemy.com/takalittle3/,Beginner Level,Musical Instruments,,,,4.0,,,,,1.0,,1.0,2.0,,,,
741316,Option Trading for Rookies:  Understand Options Completely,https://www.udemy.com/complete-course-introduction-to-option-trading/,All Levels,Business Finance,5.0,,,,,,,,,,5.0,,,,,
681390,Write a Successful Business Grant Proposal,https://www.udemy.com/write-a-successful-business-grant-proposal/,Beginner Level,Business Finance,,,,1.0,4.0,,3.0,,,,4.0,2.0,,,,
1195742,株式投資に必要なスキルの学習手順を学ぶ,https://www.udemy.com/jun-sakai-trading-course1/,Beginner Level,Business Finance,,,,,5.0,,,,4.0,1.0,,4.0,,,,
794398,The Everyday Investor: Building Wealth with Venture Capital,https://www.udemy.com/the-everyday-investor/,Intermediate Level,Business Finance,,,1.0,,,,,,,,,3.0,,,,
1232728,Photoshop CC MasterClass,https://www.udemy.com/photoshop-cc-masterclass/,All Levels,Graphic Design,3.0,,,,,2.0,,4.0,,,,5.0,,,,
721202,Forex trading with binary options,https://www.udemy.com/forex-trading-with-binary-options/,All Levels,Business Finance,,,,,,,,,,,,,,,,
1058262,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/,Beginner Level,Business Finance,2.0,4.0,4.0,,,,,,,,,,,,,
132878,Smart Trading Techniques for Safe & Consistent Weekly Result,https://www.udemy.com/smart-trading-techniques-for-safe-consistent-weekly-result/,Intermediate Level,Business Finance,,,,1.0,,,,,,,1.0,2.0,,,,
944804,Learn To Build Apps Using Play Framework,https://www.udemy.com/learn-to-build-apps-using-play-framework/,All Levels,Web Development,,,,,,,,2.0,,,,,,,,
939636,The Complete JavaScript Course: Build a Real-World Project,https://www.udemy.com/the-complete-javascript-course/,All Levels,Web Development,,,,,,,,,,3.0,3.0,4.0,,,,
730702,Build a Business or Personal Website Using Wordpress,https://www.udemy.com/build-professional-business-personal-website-wordpress-create/,Beginner Level,Web Development,,,,,4.0,,,,3.0,,,,,,,
993892,Essential Skills for Designers - Adobe Bridge,https://www.udemy.com/essential-skills-for-designers-adobe-bridge/,All Levels,Graphic Design,5.0,,,,,1.0,,,,,,,,,,
1026760,Curso de Guitarra para Principiantes,https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,Beginner Level,Musical Instruments,,,,,,,,,,,,,,,,
1223240,Instant Harmonica - play Summertime + Drunken Sailor now!,https://www.udemy.com/instant-harmonica-play-summertime-and-drunken-sailor-now/,All Levels,Musical Instruments,,3.0,,,,,,,1.0,,,,,,,
1026762,Instant Harmonica - play Over the Rainbow + Skye Boat now!,https://www.udemy.com/instant-harmonica-play-over-the-rainbow-skye-boat-now/,All Levels,Musical Instruments,,,2.0,,,,,,,,,,,,,
1234656,Instant Harmonica - play Star Wars + the Lion Sleeps now!,https://www.udemy.com/instant-harmonica-play-star-wars-and-the-lion-sleeps-now/,All Levels,Musical Instruments,,,5.0,,,,,,,3.0,,2.0,,,,
1214670,Instant Harmonica - play Amazing Grace + Ode to Joy now!,https://www.udemy.com/instant-harmonica-play-amazing-grace-ode-to-joy-now/,All Levels,Musical Instruments,,,,,,,3.0,,,,,,,,,
1272282,Freelancing A-Z: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,All Levels,Graphic Design,1.0,,,,,,,,,,,,,,,
1224186,Learn Drupal 8 - With a Live Project,https://www.udemy.com/learn-drupal-8-with-a-live-project/,All Levels,Web Development,,,,,4.0,,4.0,,1.0,,4.0,,,,,
1265814,Indian Contract Act 1872: Must for all Finance Professionals,https://www.udemy.com/indian-contract-act-1872must-know-for-finance-professionals/,All Levels,Business Finance,,,,3.0,,4.0,,4.0,,2.0,,,,,,
1104500,Hedge and Mutual Fund Careers: The Complete Guide,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,All Levels,Business Finance,,,4.0,,,,,2.0,,,,,,,,
99946,Photoshop Essentials: Designing FaceBook Graphics,https://www.udemy.com/photoshop-for-beginners-facebook-cover/,Beginner Level,Graphic Design,,,,,,5.0,,1.0,,1.0,,,,,,
632488,Advance Learning Tools Corel Draw Graphics Design,https://www.udemy.com/advance-learning-tools-corel-draw-graphics-design/,Beginner Level,Graphic Design,,,,,,5.0,,,,,,,,,,
41890,Investing in Stocks & Shares,https://www.udemy.com/making-money-from-stocks-shares/,Beginner Level,Business Finance,,,1.0,,,,,4.0,,,,,,,,
385684,Interaction Design Specialist For Web Developers,https://www.udemy.com/interaction-design-specialist-for-web-developers/,All Levels,Web Development,,,,,,,,4.0,,5.0,,3.0,,,,
559438,The Build a SAAS App with Flask Course,https://www.udemy.com/the-build-a-saas-app-with-flask-course/,All Levels,Web Development,,1.0,,,,,,3.0,3.0,,,,,,,
760698,Understand PHP Arrays and HTTP Request in a Better Way,https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/,All Levels,Web Development,2.0,,,,,2.0,,,,,3.0,,,,,
427066,Euphonium Pro Series - Fall in love with the Euphonium,https://www.udemy.com/euphonium-pro-series/,All Levels,Musical Instruments,5.0,,,2.0,,4.0,4.0,,,,,5.0,,,,
444644,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,Beginner Level,Web Development,,,,,,,2.0,,,4.0,3.0,5.0,,,,
743846,FACEBOOK COVERS IN POWERPOINT,https://www.udemy.com/design-facebook-covers-in-powerpoint/,Beginner Level,Graphic Design,,,,,5.0,,,,4.0,,,,,,,
741172,Learn To Create WordPress Themes By Building 10 Projects,https://www.udemy.com/learn-to-create-wordpress-themes-by-building-10-projects/,All Levels,Web Development,1.0,3.0,1.0,,,,3.0,,,2.0,,,,,,
618396,Become a HTML and CSS Developer - Build a Responsive Site,https://www.udemy.com/learn-to-code-in-html-and-css/,Beginner Level,Web Development,,1.0,1.0,,,,1.0,,,,,,,,,
1216340,Beginner Level Popular Piano Program - Month 1,https://www.udemy.com/beginner-level-popular-piano-program-month-1/,Beginner Level,Musical Instruments,3.0,,4.0,,4.0,,2.0,3.0,,4.0,,5.0,,,,
787686,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,Intermediate Level,Web Development,,,5.0,,,,,,,,,,,,,
566856,株式投資に向く性格に変えるための心理学を学ぶ,https://www.udemy.com/jun-sakai-trading-course2/,All Levels,Business Finance,1.0,,4.0,,,,,,,,,,,,,
592122,Bootstrap 4.0 New Features: Build Responsive Website,https://www.udemy.com/bootstrap4-new-features/,All Levels,Web Development,,,4.0,,,,,,3.0,,1.0,,,,,
968026,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,All Levels,Web Development,,,,,,,,,,,,2.0,,,,
778682,The Complete Ethereum Course: Get .01 Ether In Your Wallet,https://www.udemy.com/ethereum/,All Levels,Business Finance,,,,,3.0,,,2.0,,,2.0,,,,,
988678,WordPress Academy: Learn WordPress step by step,https://www.udemy.com/wordpress-academy-course/,Beginner Level,Web Development,,,3.0,,,,1.0,4.0,,,,,,,,
1193950,GraphicDesign Studio,https://www.udemy.com/graphic-design-studio/,Beginner Level,Graphic Design,,,3.0,,,,,5.0,,,5.0,2.0,,,,
592606,JavaScript the Basics - JavaScript for Beginners,https://www.udemy.com/javascript-the-basics-for-beginners/,Beginner Level,Web Development,4.0,,,,4.0,4.0,,,,,,,,,,
1232356,"Using 'The Greeks To Understand Options""",https://www.udemy.com/options-greeks/,All Levels,Business Finance,,,,,5.0,3.0,,,1.0,,,,,,,
966522,Bootstrap 4: Exploring New Features,https://www.udemy.com/bootstrap-40exploring-new-features/,All Levels,Web Development,,,,,,3.0,,,,,,,,,,
1223310,Design your own Social Media Logo Icons in Adobe Illustrator,https://www.udemy.com/design-social-media-logo-icons-in-adobe-illustrator/,Beginner Level,Graphic Design,1.0,,,,,,,,,3.0,,2.0,,,,
933814,PHP Security,https://www.udemy.com/php-security/,All Levels,Web Development,,,,,,,,,2.0,4.0,,1.0,,,,
618334,Instant harmonica - play Adele's wonderful 'Hello' today!,https://www.udemy.com/instant-harmonica-play-adeles-wonderful-hello-today/,All Levels,Musical Instruments,,,5.0,,,,,1.0,1.0,,,,,,,
812610,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,Beginner Level,Web Development,,1.0,,,,,,,,1.0,,2.0,,,,
23861,Motion Graphic With After Effect From Scratch in 5 Hours,https://www.udemy.com/motion-graphic-with-ae/,All Levels,Graphic Design,,3.0,3.0,,,,,,,,,5.0,,,,
1191088,"'Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,Intermediate Level,Business Finance,,,,5.0,4.0,3.0,,5.0,2.0,,,,,,,
22825,PHP : Learn to upload files to Amazon S3 and use CloudFront,https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/,All Levels,Web Development,3.0,,,,,,,,,,5.0,,,,,
568322,"Build Your Startup with No Coding (Design, Develop & Ship)",https://www.udemy.com/buildastartup/,All Levels,Web Development,,,,4.0,,,,,,,,1.0,,,,
1146288,Financial modeling: Build a multiples valuation model,https://www.udemy.com/how-to-do-a-multiples-based-valuation-of-a-company/,All Levels,Business Finance,,,,1.0,,,,,2.0,,,1.0,,,,
618370,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,Intermediate Level,Web Development,1.0,,,,,1.0,,2.0,,,1.0,,,,,
200722,Angular 2 From The Ground Up,https://www.udemy.com/angular-2-from-the-ground-up/,All Levels,Web Development,,,1.0,,,,,,,,,,,,,
809968,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,All Levels,Web Development,,,,2.0,,,2.0,5.0,,,3.0,,,,,
664764,株式投資で本当のファンダメンタル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course3/,All Levels,Business Finance,,,,,,,,,,4.0,,,,,,
854690,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,Beginner Level,Web Development,3.0,,,,3.0,,2.0,,,,2.0,5.0,,,,
201894,jQuery UI in Action: Build 5 jQuery UI Projects,https://www.udemy.com/jquery-ui-practical-build-jquery-ui-projects/,All Levels,Web Development,4.0,,,,3.0,,2.0,,4.0,4.0,4.0,,,,,
743970,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,All Levels,Business Finance,4.0,,,,,2.0,5.0,,,3.0,5.0,,,,,
210020,Learn to Draw Pretty Faces for Comic Books,https://www.udemy.com/learn-to-draw-pretty-faces-for-comic-books/,Beginner Level,Graphic Design,,,,,,,,,3.0,5.0,,2.0,,,,
263672,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,Intermediate Level,Web Development,,,1.0,,,,3.0,,,,,3.0,,,,
411986,Angular 2+ with Typescript - Essential Training,https://www.udemy.com/angular-2-training/,Beginner Level,Web Development,5.0,,,,,,,2.0,,,,,,,,
139778,Advanced Trombone Studies - Learn to Master the Trombone!,https://www.udemy.com/advanced-trombone/,All Levels,Musical Instruments,,,5.0,,3.0,,,3.0,,2.0,,,,,,
933816,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,All Levels,Business Finance,,,,2.0,,,4.0,,,,,,,,,
676432,REST WCF Service in ASP.NET,https://www.udemy.com/rest-wcf-service-in-aspnet/,All Levels,Web Development,,2.0,,3.0,4.0,,1.0,,,,,5.0,,,,
42255,Learn Blender 3D - The materials and texture course,https://www.udemy.com/learn-blender-3d-the-materials-and-texture-course/,All Levels,Graphic Design,,,4.0,3.0,,,,,,,5.0,,,,,
112602,"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,Intermediate Level,Business Finance,,3.0,,,1.0,,,1.0,,,,,,,,
607360,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,All Levels,Business Finance,5.0,5.0,,,,,,,,2.0,2.0,,,,,
521440,Chief Wealth Officer,https://www.udemy.com/chief-wealth-officer/,Beginner Level,Business Finance,,,,,,,1.0,,4.0,,,,,,,
198692,Análise de Concessão de Crédito,https://www.udemy.com/estacio-analise-de-concessao-de-credito/,All Levels,Business Finance,,,,,,,5.0,,,,,1.0,,,,
825186,Double Entry Bookkeeping,https://www.udemy.com/double-entry-bookkeeping/,Beginner Level,Business Finance,,,,,,,,,,2.0,,,,,,
743932,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,https://www.udemy.com/take-note-beginner-clarinet/,Beginner Level,Musical Instruments,,,3.0,,4.0,5.0,,,3.0,,1.0,,,,,
586490,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,Intermediate Level,Web Development,5.0,1.0,,4.0,,,,,,,,5.0,,,,
459804,Ethereum Course for Investors,https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/,All Levels,Business Finance,4.0,,,3.0,1.0,4.0,1.0,3.0,2.0,,,,,,,
199500,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,Intermediate Level,Business Finance,,1.0,,2.0,,,,1.0,,,5.0,4.0,,,,
644654,Photoshop from Zero to Hero ( Arabic ),https://www.udemy.com/photoshop-arabic/,Beginner Level,Graphic Design,,,2.0,,,,2.0,,,5.0,,,,,,
146450,Business Card and Letterhead Design in Adobe Illustrator,https://www.udemy.com/stationery/,All Levels,Graphic Design,,,,1.0,,,,,,,4.0,,,,,
441996,Financial Modeling and Valuation: Complete Beginner to Pro,https://www.udemy.com/financial-modeling-and-valuation-complete-beginner-to-pro/,All Levels,Business Finance,,5.0,5.0,4.0,3.0,1.0,,4.0,,,,,,,,
1065198,Aprenda  a Investir,https://www.udemy.com/estacio-educacao-financeira/,All Levels,Business Finance,,,,,5.0,,,,,1.0,1.0,,,,,
1103526,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,All Levels,Business Finance,,,,5.0,2.0,1.0,1.0,,,3.0,,,,,,
211714,Adobe Photoshop pentru Social Media,https://www.udemy.com/adobe-photoshop-pentru-social-media/,Beginner Level,Graphic Design,,2.0,4.0,,2.0,,,,,,,4.0,,,,
213984,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,All Levels,Graphic Design,,,,4.0,,3.0,5.0,2.0,,,,,,,,
217540,Corel Draw X7 Eğitimi (Temelden İleri Seviyeye),https://www.udemy.com/coreldraw-x8-egitimi-temel/,All Levels,Graphic Design,,,,,,,,,1.0,,4.0,,,,,
212438,Guitar Lessons: The Essential Beginner & Intermediate Course,https://www.udemy.com/guitar-lessons-the-essential-beginner-intermediate-course/,All Levels,Musical Instruments,,,,,,1.0,,,,2.0,,,,,,
212520,Creating Custom Web Maps,https://www.udemy.com/creating-custom-web-maps/,Intermediate Level,Web Development,3.0,,,,,,,,,,,4.0,,,,
1150468,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,All Levels,Web Development,,,,4.0,,1.0,,3.0,,,3.0,,,,,
218596,The Ultimate Drawing Course - Beginner to Advanced,https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/,Beginner Level,Graphic Design,,,,,1.0,4.0,2.0,,,,,,,,,
513528,Angular 2 Crash Course with TypeScript,https://www.udemy.com/angular-2-crash-course/,All Levels,Web Development,,,,3.0,,,,,,,,,,,,
211026,Cashflow Management for Small Businesses: A How To Guide,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,All Levels,Business Finance,,,,,,,,,,,,3.0,,,,
