course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,Berriessdfssdfsdsgdfg
957362,,,,,,,2.0,,,,2.0,,
688874,,,,,,,,,,1.0,,4.0,
343816,,4.0,,,,,,,1.0,,,,
1127988,,,,,,,,,1.0,,,2.0,
1079624,,4.0,,,1.0,,4.0,,,4.0,,,
746790,,5.0,1.0,2.0,,,3.0,,4.0,,,,
1106646,4.0,2.0,,,,5.0,,,1.0,2.0,,,
647564,,5.0,,2.0,,,3.0,,,,,,
963378,,1.0,,,,,,,,,,,
1239022,,,3.0,,,,,,,,1.0,,
650222,,,,,,,,,4.0,,,,
565384,,,,4.0,,,4.0,3.0,,,,3.0,
784544,,,,,,,,2.0,,5.0,3.0,,
340844,,,1.0,,,,5.0,,3.0,,,1.0,
1227322,,,,,,,1.0,,,,,4.0,
792703,,,,,,5.0,1.0,,1.0,,3.0,5.0,
1246622,,,,,,5.0,,,,,,,
679158,,1.0,,5.0,,,,,1.0,,2.0,,
808622,,4.0,,1.0,1.0,,,3.0,,2.0,,2.0,
1248974,1.0,,,5.0,,,,5.0,,3.0,,,
1090870,,,3.0,,,,,,,2.0,1.0,,
1041426,1.0,,,,,,,,,,,4.0,
909244,4.0,4.0,,,,,,,,3.0,,3.0,
1102962,,,,,,4.0,,,5.0,,,,
405926,5.0,1.0,,5.0,4.0,,,,,,,,
186096,4.0,,1.0,,,,,1.0,,2.0,2.0,,
832478,,,,4.0,,,1.0,,2.0,5.0,,5.0,
708578,5.0,5.0,,,,4.0,,1.0,,,,,
667992,,,,,,2.0,,,3.0,1.0,5.0,5.0,
1050632,,,,,,3.0,,,5.0,4.0,,3.0,
380178,,,3.0,,,,,,,,,,
924216,,,,1.0,,,1.0,,,,,4.0,
1038538,,,,4.0,,3.0,,,,,,,
421018,,,2.0,,,5.0,,,,,,,
768612,,,2.0,1.0,,,3.0,4.0,5.0,2.0,5.0,,
764076,1.0,3.0,,2.0,,,2.0,,,1.0,2.0,4.0,
59535,,,,,,,,1.0,,,,5.0,
1063430,3.0,,,,,,5.0,,2.0,,,2.0,
967424,3.0,,,,,5.0,,,,2.0,4.0,4.0,
520302,3.0,,2.0,2.0,,,,,,4.0,,1.0,
774648,3.0,,,,,,,,,,5.0,,
1116366,,,,,,,2.0,,,5.0,,,
523312,5.0,,,,,,,1.0,1.0,,,,
884988,,,3.0,5.0,,5.0,,,,,,,
1211366,,,,2.0,,,,4.0,,,,,
904890,,3.0,,2.0,,4.0,,2.0,1.0,,5.0,,
255878,,,,,,,,,,,,,
1052518,,,2.0,,,,,,,,2.0,,
824412,,3.0,,,,3.0,2.0,,5.0,,,3.0,
425086,,,,,4.0,,4.0,1.0,2.0,,,,
420982,,3.0,,3.0,,2.0,,,,,,,
552594,,,,,,,2.0,,,,5.0,,
477250,,5.0,,2.0,,2.0,4.0,,5.0,,,2.0,
1075570,,,,3.0,1.0,,3.0,1.0,,,,,
92194,,,5.0,,2.0,,,,,,,4.0,
699618,1.0,,,,4.0,,,,,,,2.0,
467426,,,5.0,,,1.0,4.0,,,1.0,,,
1166070,,,,,,,,,,1.0,,,
1005610,,,,,,,1.0,3.0,2.0,,,1.0,
922750,,,,,,,3.0,2.0,,5.0,,,
1201054,,,5.0,1.0,5.0,,,,5.0,,,,
177912,,,1.0,,,,,1.0,,,,,
596192,,,,,,,,,,,,5.0,
1031780,,,,,,,,4.0,,,,,
511934,,,5.0,,,,4.0,,4.0,1.0,,2.0,
1194232,3.0,2.0,4.0,,,,,,,3.0,,,
1131732,,,,,,,,4.0,4.0,,,,
693726,,,,,,,,,,5.0,,4.0,
365426,,,,,,,4.0,,,2.0,,,
260444,,1.0,,3.0,,3.0,,4.0,,,,,
12975,,,,,,,,,,,,,
499904,,3.0,5.0,,4.0,2.0,,,,5.0,,4.0,
733694,,5.0,,3.0,,,2.0,,,,2.0,,
818958,,,5.0,,,,5.0,,,,,5.0,
374590,1.0,,,,,,,,,,,,
982328,,1.0,,2.0,1.0,,,,,,,,
511942,,,4.0,,,,,,4.0,,,,
1024888,,3.0,,,2.0,,,,,,,1.0,
740762,,,,3.0,4.0,,,,,5.0,,,
646056,2.0,,5.0,,,,,1.0,3.0,,,4.0,
545524,,,,,4.0,,2.0,5.0,,,,2.0,
1270222,,,3.0,,,,,,,,,,
340362,,2.0,,4.0,,,,1.0,,,,3.0,
782194,,,1.0,,,5.0,,,,,,,
707962,,5.0,,1.0,2.0,,,1.0,,5.0,,,
1178394,3.0,,1.0,,,,,,2.0,,,5.0,
1084894,,,,,3.0,,,5.0,3.0,,,,
364616,,4.0,,,1.0,,,,2.0,4.0,5.0,2.0,
990532,,,4.0,,1.0,,,,,,,,
933110,,,,,,,,1.0,,,,2.0,
1158836,,,,2.0,,,1.0,,,3.0,1.0,,
70640,,,,,,4.0,,,1.0,,,4.0,
1176460,,,,,,3.0,3.0,2.0,,,,,
736250,,,1.0,1.0,5.0,3.0,,,,,,,
617886,4.0,,1.0,,,,4.0,,,1.0,,,
934570,,5.0,1.0,1.0,,,,,4.0,,2.0,,
760306,2.0,,,5.0,,,,,,,4.0,,
780058,,4.0,,,,,5.0,,1.0,2.0,,,
828042,,,,,,,,,,,,,
473338,,,,,,,,,,,5.0,,
14571,,,3.0,,1.0,,,,,5.0,3.0,,
713098,,,,,,4.0,,2.0,,,,2.0,
701570,,,,,,,,,,,,,
1198704,5.0,,2.0,,5.0,,,,2.0,1.0,,1.0,
807874,,2.0,,,,,3.0,,,1.0,,,
607056,,4.0,4.0,,,,,,,,,3.0,
587902,,4.0,4.0,,,2.0,,,,5.0,,,
963412,2.0,,,,,,1.0,,,,4.0,,
552198,,,,,,,3.0,,,3.0,5.0,,
916902,4.0,,,,,,,,,5.0,2.0,,
778112,,,1.0,,,,,,,,1.0,,
26845,,4.0,,,,,2.0,,,3.0,,,
460056,5.0,,4.0,5.0,,,1.0,1.0,1.0,,,,
641732,,,2.0,,,4.0,,,,,,4.0,
417914,,,,,,,,,,,,2.0,
707682,,,,,,,,,,4.0,,,
913966,,,3.0,,,2.0,,,1.0,,,,
684794,3.0,,,1.0,,,,3.0,2.0,,,,
326326,,,,,,,,5.0,,,,2.0,
436496,4.0,,,,,,1.0,,,,,,
525114,,,,,2.0,5.0,,,,,,,
709460,1.0,,,,,,,,2.0,,,,
413618,1.0,,,,,4.0,,,,,,,
821788,1.0,,4.0,,1.0,,,,,,,1.0,
392836,,,1.0,,4.0,5.0,,,4.0,,,,
1115126,,,,,1.0,,1.0,,,,4.0,,
348920,5.0,,,,,,,,,,,,
1114060,,,,,,,,,5.0,5.0,,2.0,
778084,,,,,3.0,,,5.0,,,,1.0,
1176686,,,,,,,,,,,2.0,,
744618,,1.0,,,,,1.0,,,,4.0,4.0,
473622,5.0,2.0,,,3.0,,,,,,,,
470412,2.0,,,,,1.0,,,,,,2.0,
758208,,,,4.0,,4.0,,,4.0,4.0,2.0,,
505780,,,,,,5.0,,,,,,,
568524,,,1.0,,2.0,,,4.0,,,,1.0,
890810,,,,,,,,3.0,1.0,,1.0,,
332252,,,,,2.0,,,3.0,,,,1.0,
431576,2.0,,,,3.0,3.0,,3.0,,,2.0,,
1115128,,,,,,,,,,3.0,,,
716310,,,,,,,3.0,,,,,,
467186,2.0,,,,,5.0,,,,,,,
212376,,2.0,,5.0,,,,3.0,,,2.0,,
496006,,,,,,,3.0,,,,,,
756050,3.0,,,,,,,,,,,,
592594,,5.0,,,,,,,,,2.0,3.0,
520308,4.0,5.0,,4.0,,4.0,,2.0,4.0,,,,
494510,,,,5.0,,3.0,,,5.0,,,,
212624,5.0,,5.0,5.0,,,,,,,,,
1259422,,,,5.0,,,,,,,1.0,,
326244,,,,,,,,4.0,,,,,
573716,,4.0,,4.0,,4.0,,,2.0,,,1.0,
1172166,,,,4.0,,1.0,,1.0,,4.0,,5.0,
1021834,,,,,,,,,,,1.0,,
1210098,,,,,,,,3.0,,,,1.0,
288466,3.0,,,5.0,,4.0,,,,,,,
581256,,,,,,5.0,,,,4.0,5.0,,
1189508,,,,,,,,1.0,,,,,
863976,5.0,,4.0,,,,3.0,,,,,,
681514,,,,,,1.0,,,,,,,
864482,,4.0,,2.0,,,,,4.0,1.0,4.0,,
339086,,,,,,,,,,,,,
639654,2.0,,,,,,,,,,2.0,,
60792,,5.0,,,,2.0,,,,,2.0,,
1054814,,,,,4.0,,1.0,1.0,2.0,,,,
948204,3.0,,,2.0,,,,,,,,,
1191946,5.0,,,,5.0,4.0,,,,,,3.0,
82412,,1.0,,,,5.0,,,,,,4.0,
986742,2.0,,,1.0,,,,,,,,,
18448,,1.0,2.0,,,,5.0,,,,,,
552258,2.0,,3.0,,,,,,2.0,,,,
1020722,2.0,,,,,,,5.0,,,,4.0,
752706,,3.0,,4.0,,,,,,,1.0,3.0,
633606,1.0,,4.0,,,,5.0,,5.0,,,,
461176,,5.0,,,,,,,,2.0,,,
1030774,,4.0,4.0,3.0,,,,4.0,,,4.0,2.0,
221920,,,,,,,,,5.0,5.0,1.0,2.0,
372442,,,5.0,,4.0,1.0,,,,,,,
851560,,,3.0,,,,,,,,,,
755932,,5.0,4.0,,5.0,5.0,,5.0,,,,,
1031620,,4.0,3.0,,,1.0,,1.0,,,,,
416738,,,,,,,,,,,,,
576108,1.0,,,,1.0,,2.0,,4.0,,,,
971022,1.0,,,3.0,,,2.0,,,,4.0,,
966794,,,,,1.0,,,,,,,5.0,
1200874,,1.0,,,,,2.0,,3.0,,,,
780056,3.0,,,,,,5.0,1.0,,,1.0,5.0,
1274210,,,,,,,,,,,,3.0,
615106,5.0,,,,,,,2.0,5.0,,,,
1023196,,,2.0,,2.0,,4.0,,2.0,4.0,,,
1249968,,,,,1.0,,,,,,,,
565000,,,,4.0,,,,,1.0,,1.0,,
760752,2.0,,3.0,1.0,3.0,,,,,3.0,,,
419318,,,,,4.0,,,,3.0,,,3.0,
482834,,,,,5.0,,4.0,5.0,,,,,
1090194,,,,,,,,,,,5.0,,
561136,,,,,,1.0,,1.0,2.0,3.0,1.0,,
41356,2.0,5.0,,2.0,2.0,3.0,3.0,2.0,3.0,3.0,,,
946310,,,,1.0,,,,,2.0,4.0,,,
661780,,,1.0,,3.0,3.0,3.0,,,,,,
563020,,5.0,,,2.0,,,2.0,,4.0,5.0,,
772224,,,,5.0,,,,3.0,,,4.0,,
967410,,,,,,,,,,,3.0,1.0,
1007766,,,4.0,1.0,4.0,,4.0,,,1.0,,,
837950,,,,1.0,,,3.0,,,,,,
737468,,5.0,,2.0,,,,,,,2.0,5.0,
394832,,,,,,2.0,1.0,,,,,,
384318,,,1.0,,,,,,5.0,,,,
294408,,,,1.0,,,,,,,,,
564268,3.0,2.0,2.0,3.0,5.0,,,,4.0,,,,
368786,4.0,,,4.0,,,4.0,,,,,,
1036170,,,3.0,2.0,3.0,,,,3.0,3.0,,,
311538,3.0,,,,,2.0,,,,,,1.0,
825752,3.0,,,,3.0,,,,,,,,
56513,,,3.0,,,5.0,,,,,2.0,4.0,
921560,,4.0,,,,,,,,5.0,,,
366608,,,5.0,2.0,,,,,,,,,
527834,,,,4.0,,,,1.0,,,,4.0,
287010,,3.0,,,5.0,,,,1.0,5.0,,,
1019918,,4.0,,,,,5.0,5.0,4.0,,,3.0,
442580,,,,2.0,,,,,,2.0,,,
388286,,3.0,2.0,,,,,,,,,,
368679,,,4.0,5.0,,,,,,1.0,,,
909836,4.0,,,,3.0,,,,,5.0,,,
328960,3.0,,,,,1.0,,1.0,,,,3.0,
407796,,,,4.0,,,3.0,,,,5.0,,
637840,,,,2.0,4.0,,3.0,,4.0,,,,
954948,5.0,1.0,,,,,,4.0,,,,,
806536,,4.0,,,3.0,,,,,,3.0,2.0,
947204,,,4.0,,,,,,,1.0,,,
468726,2.0,,,,5.0,,,,4.0,,,,
697798,,,1.0,,,,5.0,,5.0,,2.0,,
30261,,5.0,1.0,,,,,,,,,,
730542,,,,,,,,,,,,,
524248,5.0,,,,,,,2.0,3.0,,,,
1037666,1.0,3.0,,,,2.0,1.0,2.0,,2.0,,,
726290,,,,,,1.0,,,1.0,1.0,1.0,,
602702,,,2.0,,,,,,,,,,
309820,,,,,4.0,,4.0,3.0,2.0,,,,
1163894,,,,,,,4.0,,,,,,
320798,,,,,5.0,,,,,1.0,,,
611688,,,5.0,,3.0,2.0,,,,5.0,5.0,5.0,
495958,,,,,,,,3.0,,,,1.0,
652376,,,2.0,,,3.0,,,,3.0,,,
846210,,,,,,1.0,,,,3.0,,4.0,
313484,,1.0,,,,,,4.0,,3.0,,,
883706,,,,,,,1.0,,5.0,,,,
1039596,,,,,5.0,,,,,,4.0,,
826366,,4.0,,,,,,4.0,,5.0,,3.0,
488220,,,,,,4.0,2.0,,,,,,
1012040,,,,2.0,,,,,2.0,1.0,,3.0,
669346,1.0,1.0,,2.0,,2.0,,,1.0,,,,
123566,,4.0,5.0,,,2.0,1.0,1.0,5.0,,3.0,,
628876,1.0,,,,5.0,,1.0,3.0,,,,,
378924,,,5.0,5.0,,,5.0,,,2.0,2.0,5.0,
869448,,,,1.0,4.0,,,2.0,2.0,,,,
1207382,,5.0,,3.0,2.0,,,,,,,1.0,
628430,,1.0,5.0,4.0,,5.0,,,,3.0,,,
882128,,,,,2.0,1.0,,,,4.0,,,
149042,,,,,,,,,,2.0,3.0,4.0,
513958,4.0,,,,,,,,5.0,,,,
769390,2.0,,,,3.0,,,,3.0,,,,
830834,,,,,,,4.0,,,,,,
1203040,,,,,,,4.0,,2.0,4.0,4.0,,
564366,,,,4.0,,,,,,,3.0,,
1124280,,,,,5.0,5.0,,2.0,2.0,4.0,,,
1135712,,,,,,,5.0,,,1.0,,5.0,
823996,,,,4.0,3.0,4.0,,1.0,1.0,1.0,,,
260756,,,,,2.0,4.0,2.0,,,,,,
533416,5.0,,,,,,1.0,,3.0,,,,
672090,1.0,,,4.0,2.0,,,,1.0,,5.0,5.0,
873844,2.0,,,2.0,2.0,,5.0,,4.0,,2.0,3.0,
628356,,,,,,,,1.0,,3.0,,2.0,
362360,,4.0,,,5.0,,,5.0,,,1.0,,
961508,3.0,,,,,,1.0,5.0,5.0,2.0,,,
1250934,2.0,,,,4.0,,4.0,,,,,2.0,
58653,,5.0,,4.0,,,1.0,,,,,,
152244,,3.0,,3.0,1.0,,,3.0,5.0,4.0,3.0,1.0,
591116,,,4.0,,,3.0,2.0,,,,,,
969170,,,,,,4.0,,5.0,1.0,,,,
572270,,5.0,2.0,4.0,,3.0,,5.0,1.0,4.0,2.0,3.0,
653754,,,3.0,,,2.0,,,5.0,,,,
1034636,,,,,4.0,,,,,,1.0,5.0,
169144,,,,,,,,,,,,,
507992,,,2.0,,,3.0,,,,,,2.0,
554570,,,5.0,,1.0,,,,,,,,
284076,,,,,1.0,,1.0,1.0,4.0,4.0,,,
1031626,,,4.0,,,,,,,,2.0,5.0,
399640,,5.0,,,,3.0,,,,4.0,,2.0,
50522,5.0,4.0,,,,,2.0,,,,,,
800148,,,,,2.0,,,,,,,,
976854,,1.0,,,5.0,,,4.0,,,,3.0,
529028,,4.0,1.0,,,,,2.0,,2.0,,,
563880,,,,,,,,,,,,,
288258,,,2.0,,,,,,1.0,,1.0,,
137650,,,2.0,,,2.0,,,,2.0,,,
858762,,,2.0,5.0,,1.0,5.0,3.0,1.0,3.0,4.0,,
113888,2.0,,,5.0,,,,,2.0,,,,
25615,,,2.0,3.0,3.0,,,,,,,,
352748,,2.0,,,,2.0,2.0,,,,,,
656522,3.0,5.0,1.0,,,4.0,,,,,,,
253246,,,,4.0,2.0,,,4.0,,,,,
690966,,4.0,,,,,,1.0,,,,,
655298,,4.0,1.0,,,,,,,2.0,,5.0,
910624,1.0,,,,,,,,5.0,,,,
735796,,,,,,,4.0,,,1.0,,4.0,
873824,,,4.0,,1.0,4.0,,,,5.0,,,
642940,1.0,1.0,,,,,,,,,3.0,1.0,
422012,,,,,4.0,3.0,,,,,,,
897314,,,,,,4.0,3.0,,,5.0,5.0,,
1008246,,,,,,3.0,,,,,,,
576722,,,,,5.0,4.0,5.0,3.0,,,,,
811452,2.0,3.0,,,,5.0,3.0,4.0,2.0,,,,
990284,,,,,2.0,,,,4.0,,,2.0,
212394,,,,4.0,,,,,,,,3.0,
845794,,,,3.0,,,,,,,,,
1009236,3.0,,5.0,,2.0,,3.0,,4.0,,,1.0,
835346,,5.0,,,,,,,1.0,,,2.0,
973932,,,4.0,,,,,2.0,3.0,1.0,2.0,3.0,
1227578,,,,5.0,,,1.0,3.0,,,,,
954710,,,,1.0,,,,,,2.0,,,
525818,,,,,,,,,2.0,,,,
1170920,,,3.0,,,,,,,5.0,,2.0,
826568,,1.0,,,,,,1.0,,5.0,,,
665686,,5.0,3.0,,,,,,,,3.0,,
969348,,,,,,,,,4.0,,,5.0,
599628,,3.0,,,5.0,,,5.0,2.0,,,,
403106,2.0,,,,1.0,,,,4.0,,,5.0,
145812,,,5.0,,,,2.0,,,,,,
1115132,,,,4.0,,3.0,,,,,,,
935014,4.0,,,,,,,,,,3.0,,
616818,,,,,,,,,,2.0,,,
264790,,,,,,,2.0,,,2.0,,,
943386,,,,3.0,1.0,5.0,5.0,,,,,,
576054,3.0,,1.0,,,5.0,,,,,5.0,,
392526,2.0,,,4.0,,,,3.0,,,,,
258886,,,3.0,,,1.0,,,,,2.0,,
155640,,,,,,,,,,1.0,,,
261148,,1.0,,4.0,5.0,3.0,,,,4.0,,,
939536,1.0,,,5.0,4.0,,3.0,,,,,,
368908,,4.0,,,3.0,2.0,2.0,,3.0,5.0,,3.0,
709324,,4.0,,,,,,1.0,,,,5.0,
366720,,,,,4.0,,1.0,4.0,,2.0,,,
554136,,,,,4.0,2.0,,1.0,,,,,
455680,,4.0,,,,,,,3.0,,,,
667744,,,,,1.0,,,,,,,4.0,
975916,3.0,,,,,,,2.0,,,3.0,,
1159822,,,3.0,,,,4.0,,5.0,,5.0,2.0,
1018530,5.0,3.0,,5.0,,,,4.0,,,,,
516790,,,,,1.0,,,1.0,,,,,
1079078,3.0,,,,2.0,,4.0,5.0,,1.0,,5.0,
919354,5.0,,,,,,2.0,,,,,,
1248172,,,,,,,5.0,,,,,,
949134,,,1.0,3.0,,4.0,,1.0,2.0,,3.0,5.0,
833182,,,,1.0,,,,1.0,,,,4.0,
654832,,,,,4.0,2.0,,,,,1.0,,
895096,3.0,,,,1.0,,,,1.0,,,,
459922,,,5.0,2.0,3.0,,,5.0,,,1.0,2.0,
577796,,,2.0,,,,,1.0,,,3.0,,
747650,,,4.0,,3.0,3.0,,,5.0,,,2.0,
761770,,,,,4.0,,,,,,,,
723878,5.0,,,,,,,,,1.0,,,
1036028,,,,,,,,,,5.0,,,
1115064,,5.0,,2.0,,5.0,,3.0,,,,,
21386,2.0,,3.0,4.0,,,2.0,,,,,1.0,
968292,,3.0,3.0,,,2.0,2.0,,3.0,5.0,,,
523216,,1.0,,,,,5.0,4.0,1.0,,,,
270976,1.0,,3.0,,,,,3.0,,,1.0,2.0,
679992,,4.0,1.0,,2.0,,,,,,,,
330900,,2.0,,5.0,,3.0,,,5.0,4.0,,,
667122,4.0,,,,2.0,,1.0,,,4.0,,,
865438,,,,,,,,,,,,,
775618,,,,,,,,,1.0,,,,
1088178,5.0,,,4.0,,,,5.0,2.0,,3.0,,
635248,,,,,5.0,,2.0,,5.0,,,,
905096,,3.0,,,4.0,3.0,,,2.0,,,5.0,
297602,,1.0,,,,,,5.0,,,,,
