,course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com
2982,745120,,,,,4.0,,,2.0,,4.0,,3.0,
2983,797040,,1.0,,1.0,,1.0,,,,,,3.0,
2984,795278,,,1.0,,,,2.0,1.0,,,5.0,,
2985,8324,,,,,,,,,3.0,,,,
2986,756914,,,,,,,,,3.0,,1.0,,
2987,405840,5.0,,,,,3.0,,,1.0,,,,
2988,899534,,5.0,,,,5.0,,,,,5.0,5.0,
2989,570848,,,,,,,,,4.0,,,,
2990,714678,,,,,1.0,,,,,3.0,,,
2991,791610,2.0,,,,,1.0,,,3.0,,,,
2992,631472,3.0,,,,1.0,,,,,,,,
2993,856530,2.0,3.0,,,,,,,1.0,,,,
2994,530092,,,,,2.0,5.0,,1.0,2.0,,,,
2995,1211160,,5.0,2.0,4.0,,,,,,,,,
2996,977470,,,,,,,,4.0,3.0,,,,
2997,504316,,,2.0,,,,,,5.0,4.0,,,
2998,389018,,,,,,,,,,,,,
2999,937206,,,,,3.0,1.0,,,5.0,,1.0,,
3000,739090,,,,2.0,,,,,,2.0,,3.0,
3001,720144,,,,,,,,3.0,,2.0,5.0,,
3002,365816,,,,,,,,,5.0,,,,
3003,977474,4.0,,,,5.0,,2.0,,2.0,3.0,,5.0,
3004,481696,,,,,2.0,1.0,2.0,1.0,,5.0,,,
3005,978850,,,,,,,,,,,1.0,,
3006,825354,,,2.0,,5.0,3.0,,,,,,,
3007,822670,,,,,,,,,,,3.0,,
3008,65492,,,,,,1.0,,,,3.0,,4.0,
3009,1051672,,2.0,,,,,,,,,2.0,,
3010,688968,,,,,,4.0,,1.0,,5.0,,,
3011,495484,,3.0,,,,,,,,3.0,,,
3012,398456,,,,3.0,,,5.0,,,,,,
3013,615084,,,,,,,,,,,1.0,,
3014,492818,,,,,4.0,,,,,,,,
3015,1055322,1.0,,,,,,,,,,,,
3016,1112604,4.0,,,,,,,,5.0,,1.0,3.0,
3017,424864,,2.0,,,,,,1.0,,,,,
3018,516062,,,,4.0,,,,,,4.0,,,
3019,92760,,,,,,,,,,,,,
3020,1064104,,2.0,4.0,1.0,,,,2.0,,2.0,2.0,,
3021,900434,,,,,,,,,,,5.0,1.0,
3022,609992,,,5.0,,,,,,,4.0,,2.0,
3023,77642,,,3.0,,,5.0,,,2.0,,,,
3024,269006,,,2.0,,,,,,,,,,
3025,151956,,,,,,3.0,,2.0,4.0,2.0,,,
3026,908996,3.0,,,2.0,,,,,,,,1.0,
3027,269638,,4.0,3.0,5.0,,,,2.0,2.0,,,5.0,
3028,452684,,,,1.0,,3.0,,,,,,2.0,
3029,844458,,,,,,,4.0,3.0,1.0,,,,
3030,403604,,,1.0,,2.0,,,4.0,1.0,,,,
3031,549094,3.0,,5.0,,5.0,,,,,,1.0,,
3032,59014,2.0,,,,,,,,,2.0,,,
3033,45941,,4.0,,,,,,,,5.0,,,
3034,851868,,,,,,,3.0,,,,,,
3035,814206,,,,,,,,4.0,,,2.0,1.0,
3036,590406,,,4.0,4.0,,,,,,1.0,,,
3037,680180,,,3.0,,,,,,4.0,,,,
3038,899492,,5.0,,,,,,,,,,4.0,
3039,1056848,,1.0,,,,5.0,,,,,,1.0,
3040,846412,,3.0,1.0,,1.0,,2.0,,,,,3.0,
3041,336938,,,,,,,4.0,,,4.0,,,
3042,375136,,,,,,2.0,,,,2.0,,,
3043,602218,,,4.0,,,5.0,,3.0,,,5.0,,
3044,1022682,1.0,,,,,,,,,4.0,,3.0,
3045,968304,,,,,,,,2.0,3.0,,,,
3046,180547,,,,,,,,,,,,,
3047,1178762,,,,,,,2.0,,,,2.0,,
3048,641236,,3.0,,4.0,,,,5.0,,,,,
3049,130168,,5.0,,,,,,,5.0,5.0,,3.0,
3050,1002210,2.0,3.0,,,,3.0,,,,,,,
3051,1076424,,1.0,,,,,3.0,,,,,,
3052,968278,2.0,1.0,,,3.0,,,,,,3.0,1.0,
3053,50528,,,3.0,,,1.0,5.0,,,,,4.0,
3054,1075808,,,,,3.0,,,,,,,,
3055,560996,,,,4.0,,1.0,,,,,,2.0,
3056,654680,,,5.0,,,1.0,2.0,,,,,,
3057,975906,,,2.0,,,,,1.0,,3.0,,,
3058,951060,,,5.0,,5.0,5.0,2.0,,3.0,,,,
3059,1142202,,,,5.0,,,,,,2.0,,,
3060,159760,,,,,,,5.0,,,3.0,,,
3061,30243,,,2.0,,,,,,,,2.0,,
3062,566910,,,,,,,1.0,,,2.0,,,
3063,783158,,,,4.0,,,4.0,,,,4.0,,
3064,554384,,,,1.0,,,2.0,2.0,,,,,
3065,1027812,,,,,,,,,4.0,,,,
3066,607048,1.0,,,,,4.0,,,,,1.0,,
3067,704732,,1.0,,,,,,2.0,2.0,2.0,,,
3068,574876,,,,,,3.0,,,,,,,
3069,803378,,,5.0,,,,1.0,,,,1.0,,
3070,715516,,4.0,,,,,3.0,,,,,,
3071,101864,,,1.0,,,,,,,2.0,,,
3072,682484,,,,3.0,,3.0,,,,,,,
3073,657734,,,,,,,,,,,,,
3074,797038,,,,,5.0,,1.0,,2.0,,,5.0,
3075,1099956,,,5.0,,,,,,,,,5.0,
3076,1211800,1.0,,,5.0,,,,,,,,5.0,
3077,958750,5.0,5.0,,,,,,,,,,,
3078,515188,,,4.0,,5.0,,1.0,5.0,,,,,
3079,1172740,2.0,3.0,3.0,,,5.0,5.0,,,,,,
3080,846832,4.0,,,,,,,,,,4.0,,
3081,943306,5.0,,2.0,,5.0,3.0,,,,2.0,1.0,,
3082,11153,,,,,,1.0,,1.0,,,,1.0,
3083,147908,,4.0,,,5.0,,4.0,,,5.0,,,
3084,688092,4.0,,4.0,,1.0,,,2.0,2.0,,,,
3085,1047968,,,,,,,,,,,,2.0,
3086,585496,,,,,,,,,,,,,
3087,911712,,,,,5.0,,2.0,5.0,4.0,,4.0,,
3088,803074,,,2.0,,,,,2.0,,,,,
3089,200742,,,,,4.0,5.0,,,1.0,,,4.0,
3090,1072248,,4.0,,,,,,1.0,,,,,
3091,143028,,3.0,4.0,,2.0,,,,,,,5.0,
3092,173888,,,,,3.0,,,,4.0,,3.0,,
3093,361620,,,,,,5.0,,4.0,,,,,
3094,418386,,,,,,3.0,5.0,,,,2.0,,
3095,212398,,2.0,,5.0,5.0,5.0,,,,,,,
3096,1097778,,,,,,,,,,1.0,,2.0,
3097,653852,,,,,3.0,,3.0,,,5.0,,2.0,
3098,598516,,,4.0,,,5.0,,4.0,,1.0,,,
3099,900794,,,5.0,,,5.0,,,4.0,,,3.0,
3100,564546,2.0,,,,,2.0,,,,,,,
3101,516064,,,,,2.0,5.0,,,3.0,5.0,,2.0,
3102,1024844,,4.0,1.0,,2.0,,,4.0,,,,,
3103,631754,,,,,2.0,,,,3.0,,2.0,4.0,
3104,142666,,,,,,,,,4.0,,,,
3105,440006,5.0,,,,3.0,,,,,,,,
3106,857270,5.0,,1.0,,,1.0,,,2.0,,1.0,,
3107,370752,,,,5.0,,,,,,,2.0,5.0,
3108,651990,,,,4.0,,,,,,5.0,,,
3109,923146,3.0,,,,,,,,1.0,1.0,,5.0,
3110,295843,,,,4.0,,,,,,,,,
3111,1170690,,,,2.0,,4.0,5.0,,,,,5.0,
3112,603408,4.0,,,1.0,,,5.0,,,1.0,,,
3113,578900,,2.0,,5.0,,,,2.0,,,,1.0,
3114,997916,,3.0,2.0,,3.0,3.0,,5.0,,,,,
3115,856526,,,3.0,,,,,,,,,,
3116,993146,,4.0,1.0,,,,,,2.0,3.0,,,
3117,63612,4.0,,,4.0,,,2.0,,3.0,,,1.0,
3118,745468,,,1.0,1.0,,,,,,,,2.0,
3119,986406,,,,,,,,4.0,,,,2.0,
3120,593544,,,,,,,,3.0,,,,,
3121,1128560,,,,,,,,,,,,,
3122,242574,,,,,,,,,,,,,
3123,1109736,,,,5.0,,,,,4.0,,,,
3124,982860,,,,,,1.0,,,,,3.0,,
3125,859936,,,,3.0,,4.0,5.0,2.0,1.0,,,,
3126,532008,1.0,4.0,,,,2.0,,,,5.0,,,
3127,783746,,,4.0,,,,,,,,,,
3128,595818,,5.0,,2.0,,,4.0,5.0,,,,,
3129,774910,,,,,,,1.0,,,2.0,5.0,,
3130,447136,,4.0,4.0,,,4.0,,3.0,,,1.0,,
3131,525034,,1.0,4.0,3.0,,5.0,,,,5.0,,,
3132,769314,4.0,,,,4.0,,1.0,,,,4.0,,
3133,574082,4.0,1.0,,,,3.0,,,,,,2.0,
3134,770526,1.0,,,,5.0,,4.0,,,,3.0,,
3135,510784,,,,,,,,3.0,,,,,
3136,551702,,,,,,2.0,,5.0,,,,,
3137,311638,,,,,,5.0,,,,,,3.0,
3138,631128,,,,,3.0,,,1.0,1.0,2.0,,,
3139,246154,,,,,,,,,,,,,
3140,967058,,,,,,,4.0,4.0,,,,,
3141,548278,,,,1.0,,,,,,3.0,,5.0,
3142,1004134,,3.0,,,,,,2.0,,5.0,,,
3143,1025026,,2.0,,,,,,5.0,,,,,
3144,1251786,1.0,,1.0,5.0,,5.0,,,2.0,4.0,,,
3145,687466,,,,,5.0,3.0,,,,,,,
3146,369662,2.0,,,,,,,4.0,,,,,
3147,318638,,,4.0,,,1.0,,,,,,1.0,
3148,231176,,,,5.0,,,4.0,,,5.0,,,
3149,1115348,,,5.0,,,,,,,,,,
3150,34882,,,,,,,,,,,,,
3151,537008,,4.0,,,2.0,3.0,2.0,,,5.0,,2.0,
3152,806020,,,5.0,3.0,,,,,,,2.0,,
3153,1253650,,3.0,,5.0,,,,,,,,,
3154,1023070,,3.0,1.0,1.0,2.0,,,5.0,,,,,
3155,778226,3.0,,1.0,,,3.0,,,,,,5.0,
3156,1217948,,,5.0,,,1.0,,,,,4.0,,
3157,1027276,,,,,,4.0,,,,4.0,,,
3158,531360,,,,4.0,,4.0,,,,,3.0,,
3159,958132,,,,,,1.0,,,,1.0,,,
3160,368340,,,1.0,,5.0,,,3.0,,,,,
3161,584786,,,5.0,,4.0,3.0,5.0,,,,,,
3162,584522,,5.0,,5.0,,1.0,4.0,,1.0,,,,
3163,56259,,2.0,,,,5.0,,,,,,,
3164,402508,,2.0,,,,,5.0,,1.0,,,,
3165,1013380,,,,,,,,,2.0,4.0,,4.0,
3166,961996,5.0,,,,2.0,5.0,5.0,,,,4.0,,
3167,551962,,,,,,,,,,,3.0,,
3168,520870,,5.0,,2.0,,,,,,,4.0,,
3169,592352,,,,,,,,,2.0,,5.0,,
3170,676554,,,,,1.0,3.0,,,,,1.0,,
3171,19422,,3.0,,4.0,2.0,,,,,4.0,,2.0,
3172,994362,,,,,,1.0,,3.0,,3.0,2.0,,
3173,593128,,,,5.0,,,,,,,,,
3174,1053406,,,3.0,,3.0,,,,,,,,
3175,580466,,3.0,,1.0,,,,,,,2.0,,
3176,857162,,,3.0,,5.0,5.0,5.0,,,1.0,,5.0,
3177,1107524,,,4.0,,5.0,5.0,,1.0,5.0,,,,
3178,653846,,,,,,,,,4.0,,1.0,,
3179,1090788,,,,,5.0,,,,,,4.0,,
3180,1210652,4.0,,5.0,2.0,,,,,,,,,
3181,306556,2.0,5.0,,,,,1.0,,,,3.0,,
3182,420652,,,,,,,,3.0,,,,1.0,
3183,866460,,,1.0,1.0,5.0,,,,,,,,
3184,949282,,,,,,,1.0,,1.0,,1.0,1.0,
3185,994740,2.0,1.0,4.0,,1.0,,,,4.0,,3.0,,
3186,926206,4.0,,3.0,3.0,,,,,3.0,,,,
3187,1075662,,,,5.0,,1.0,,3.0,1.0,,,,
3188,606756,,,,4.0,4.0,,,,,,5.0,,
3189,1013314,,,,,,,,,2.0,,4.0,,
3190,859422,,4.0,,,1.0,4.0,,,,,,4.0,
3191,1035923,,,,2.0,,4.0,3.0,,,,3.0,,
3192,1035940,,,5.0,,,,,,,,,,
3193,30911,,5.0,2.0,,,,,,,,,,
3194,1063722,2.0,,5.0,,5.0,1.0,5.0,,,,,,
3195,125806,,,1.0,3.0,,,,,,,,,
3196,1101204,,,,,,,,,,,,4.0,
3197,76052,4.0,,,,,,,,,,,,
3198,886614,,,,,,,,,,,2.0,,
3199,1241254,,,,,,,4.0,,,,3.0,,
3200,822444,,,,,,,,,,,4.0,3.0,
3201,904462,,,,,,3.0,5.0,1.0,,,,,
3202,1144726,,,,2.0,,,,5.0,,,,2.0,
3203,970600,,,,,,,,,,,,,
3204,756150,1.0,,,,,,,,,,,,
3205,80940,3.0,,4.0,5.0,5.0,,,,,5.0,,,
3206,405282,2.0,,1.0,4.0,5.0,,,,,,,2.0,
3207,383204,,,,,3.0,5.0,,,1.0,,,,
3208,519442,,,,,,,3.0,3.0,,,,,
3209,714724,,,,,,5.0,,,2.0,,,3.0,
3210,791414,,,,,,,,,,,5.0,,
3211,661774,,,2.0,,,5.0,,,,4.0,,1.0,
3212,597256,,,,5.0,,3.0,,,,,,,
3213,380582,4.0,,,,,,,,,,1.0,3.0,
3214,572268,,,,,,,,,1.0,,,3.0,
3215,704582,,2.0,,1.0,3.0,2.0,,,,3.0,,2.0,
3216,981600,,,,,,,,,5.0,,5.0,,
3217,537282,,1.0,,,5.0,,,1.0,1.0,,,,
3218,1204590,,,5.0,5.0,,2.0,1.0,,,,,,
3219,128946,,1.0,3.0,,1.0,,,,,5.0,,,
3220,895040,2.0,5.0,4.0,,,,1.0,,1.0,,,,
3221,955194,1.0,,3.0,,5.0,,2.0,,4.0,,,2.0,
3222,1000574,,,,,,,2.0,,,1.0,5.0,,
3223,1200530,,,5.0,,,5.0,,,,,,,
3224,995016,,,,5.0,,,,,,,,,
3225,1208638,,2.0,5.0,,,,,,,,3.0,4.0,
3226,851712,,1.0,,1.0,,,,,5.0,,,,
3227,833442,,,,4.0,4.0,5.0,,5.0,,,,,
3228,719002,,,,,,,,,,5.0,,,
3229,832862,1.0,,,,,1.0,,4.0,3.0,,,,
3230,625204,,,,,,,4.0,,,,,,
3231,164554,2.0,,,,2.0,,,,,3.0,,,
3232,764164,,,,,,,,3.0,,5.0,,3.0,
3233,446134,,,,,,,,,,,,,
3234,701634,,,,,1.0,,,,,,4.0,,
3235,866696,,,,,,,,,,,2.0,,
3236,720356,,3.0,,,,,,,,,1.0,,
3237,1107986,,,,,,,,,,,2.0,,
3238,772618,1.0,,,,3.0,2.0,,,,,,,
3239,542254,5.0,,2.0,,4.0,,,,,,,,
3240,928040,,,,,5.0,5.0,,,,5.0,3.0,3.0,
3241,369132,,,,,,3.0,,1.0,,,,,
3242,777654,3.0,,,3.0,,4.0,,,,,,,
3243,1161118,1.0,2.0,,,,4.0,,,,4.0,,,
3244,267286,2.0,,,,,,5.0,,,,,3.0,
3245,1093608,,,,,,,,,,,,,
3246,289230,,4.0,,,,,,,5.0,,,,
3247,364426,5.0,,,1.0,,2.0,,,,,,,
3248,1039062,1.0,,1.0,,4.0,3.0,1.0,,,,,,
3249,437398,3.0,,,,,,3.0,,,,,,
3250,861624,,,,,,5.0,,,,,,4.0,
3251,461160,3.0,,,,,1.0,,,,,,,
3252,947098,,,,3.0,,1.0,,4.0,3.0,3.0,3.0,,
3253,781532,3.0,,,,,,3.0,,,,,4.0,
3254,705264,,,,,2.0,,,2.0,,,,,
3255,1145430,1.0,,2.0,,5.0,,,,,,,,
3256,806922,,,,,,,,,3.0,,,,
3257,1109926,5.0,,,,3.0,,,,,,,,
3258,1134456,,,2.0,,4.0,,,,5.0,,3.0,4.0,
3259,552598,4.0,4.0,,,,2.0,,,2.0,,,3.0,
3260,56585,,1.0,4.0,,,,,,,,,,
3261,674040,,,,,3.0,,,,,4.0,,5.0,
3262,19260,,,,,5.0,,4.0,,,,,3.0,
3263,944156,,,,2.0,,3.0,,2.0,,,,,
3264,742712,,3.0,,,,,,4.0,2.0,,,,
3265,1193538,,,3.0,1.0,,,,,,1.0,,,
3266,228934,,,,4.0,2.0,,,2.0,,,,5.0,
3267,65355,,,,,,,5.0,,,,,,
3268,814848,4.0,,,,,,,,,3.0,,5.0,
3269,1021594,,4.0,,,5.0,,2.0,2.0,2.0,5.0,2.0,,
3270,548068,,,,2.0,,,2.0,,,,,,
3271,738552,,,,,,3.0,2.0,1.0,,,,,
3272,128384,,,,,,,,,,,,1.0,
3273,610202,,,4.0,1.0,,,,,,,1.0,,
3274,856968,,,,5.0,,,3.0,5.0,,,,,
3275,352774,,5.0,,,,,3.0,,,,,,
3276,130694,,,1.0,3.0,1.0,,,,,,,,
3277,1179104,,2.0,5.0,,,,,,,2.0,2.0,,
3278,425084,,,,4.0,,,1.0,1.0,4.0,,4.0,,
3279,1016650,,,,,,,,,,5.0,,,
3280,1152012,,3.0,,,3.0,,2.0,,2.0,,1.0,3.0,
3281,673196,1.0,,,,,,,4.0,,3.0,5.0,,
3282,519952,5.0,,,,,,,,,,,,
3283,846156,5.0,,,1.0,4.0,1.0,,,,4.0,,,
3284,599504,1.0,,,,2.0,,5.0,,,,,,
3285,710486,,5.0,,,3.0,,5.0,,3.0,,,5.0,
3286,766592,,,5.0,,,,4.0,,,,3.0,,
3287,859446,2.0,,,,,,,,,,,5.0,
3288,450068,,,,5.0,,,,,,,,4.0,
3289,130064,,,,,,,,,,,1.0,,
3290,382786,,1.0,4.0,,2.0,,,,,,,,
3291,94432,1.0,1.0,,,,,1.0,,,,1.0,,
3292,688872,,,,3.0,,3.0,,,1.0,,,,
3293,297390,,,,,,,1.0,,5.0,,,,
3294,495678,,,4.0,5.0,,,,,3.0,,,,
3295,988982,,,,2.0,,4.0,,4.0,2.0,3.0,,3.0,
3296,722754,,,2.0,,,1.0,,,,,,,
3297,563668,,,,,,,,,4.0,,5.0,3.0,
3298,661878,,,,,,,,,,,,,
3299,1160196,,,,,2.0,4.0,4.0,,,,,3.0,
3300,335280,,3.0,1.0,,,,5.0,,,,1.0,,
3301,957362,,,,,,,2.0,,,,2.0,,
3302,688874,,,,,,,,,,1.0,,4.0,
3303,343816,,4.0,,,,,,,1.0,,,,
3304,1127988,,,,,,,,,1.0,,,2.0,
3305,1079624,,4.0,,,1.0,,4.0,,,4.0,,,
3306,746790,,5.0,1.0,2.0,,,3.0,,4.0,,,,
3307,1106646,4.0,2.0,,,,5.0,,,1.0,2.0,,,
3308,647564,,5.0,,2.0,,,3.0,,,,,,
3309,963378,,1.0,,,,,,,,,,,
3310,1239022,,,3.0,,,,,,,,1.0,,
3311,650222,,,,,,,,,4.0,,,,
3312,565384,,,,4.0,,,4.0,3.0,,,,3.0,
3313,784544,,,,,,,,2.0,,5.0,3.0,,
3314,340844,,,1.0,,,,5.0,,3.0,,,1.0,
3315,1227322,,,,,,,1.0,,,,,4.0,
3316,792703,,,,,,5.0,1.0,,1.0,,3.0,5.0,
3317,1246622,,,,,,5.0,,,,,,,
3318,679158,,1.0,,5.0,,,,,1.0,,2.0,,
3319,808622,,4.0,,1.0,1.0,,,3.0,,2.0,,2.0,
3320,1248974,1.0,,,5.0,,,,5.0,,3.0,,,
3321,1090870,,,3.0,,,,,,,2.0,1.0,,
3322,1041426,1.0,,,,,,,,,,,4.0,
3323,909244,4.0,4.0,,,,,,,,3.0,,3.0,
3324,1102962,,,,,,4.0,,,5.0,,,,
3325,405926,5.0,1.0,,5.0,4.0,,,,,,,,
3326,186096,4.0,,1.0,,,,,1.0,,2.0,2.0,,
3327,832478,,,,4.0,,,1.0,,2.0,5.0,,5.0,
3328,708578,5.0,5.0,,,,4.0,,1.0,,,,,
3329,667992,,,,,,2.0,,,3.0,1.0,5.0,5.0,
3330,1050632,,,,,,3.0,,,5.0,4.0,,3.0,
3331,380178,,,3.0,,,,,,,,,,
3332,924216,,,,1.0,,,1.0,,,,,4.0,
3333,1038538,,,,4.0,,3.0,,,,,,,
3334,421018,,,2.0,,,5.0,,,,,,,
3335,768612,,,2.0,1.0,,,3.0,4.0,5.0,2.0,5.0,,
3336,764076,1.0,3.0,,2.0,,,2.0,,,1.0,2.0,4.0,
3337,59535,,,,,,,,1.0,,,,5.0,
3338,1063430,3.0,,,,,,5.0,,2.0,,,2.0,
3339,967424,3.0,,,,,5.0,,,,2.0,4.0,4.0,
3340,520302,3.0,,2.0,2.0,,,,,,4.0,,1.0,
3341,774648,3.0,,,,,,,,,,5.0,,
3342,1116366,,,,,,,2.0,,,5.0,,,
3343,523312,5.0,,,,,,,1.0,1.0,,,,
3344,884988,,,3.0,5.0,,5.0,,,,,,,
3345,1211366,,,,2.0,,,,4.0,,,,,
3346,904890,,3.0,,2.0,,4.0,,2.0,1.0,,5.0,,
3347,255878,,,,,,,,,,,,,
3348,1052518,,,2.0,,,,,,,,2.0,,
3349,824412,,3.0,,,,3.0,2.0,,5.0,,,3.0,
3350,425086,,,,,4.0,,4.0,1.0,2.0,,,,
3351,420982,,3.0,,3.0,,2.0,,,,,,,
3352,552594,,,,,,,2.0,,,,5.0,,
3353,477250,,5.0,,2.0,,2.0,4.0,,5.0,,,2.0,
3354,1075570,,,,3.0,1.0,,3.0,1.0,,,,,
3355,92194,,,5.0,,2.0,,,,,,,4.0,
3356,699618,1.0,,,,4.0,,,,,,,2.0,
3357,467426,,,5.0,,,1.0,4.0,,,1.0,,,
3358,1166070,,,,,,,,,,1.0,,,
3359,1005610,,,,,,,1.0,3.0,2.0,,,1.0,
3360,922750,,,,,,,3.0,2.0,,5.0,,,
3361,1201054,,,5.0,1.0,5.0,,,,5.0,,,,
3362,177912,,,1.0,,,,,1.0,,,,,
3363,596192,,,,,,,,,,,,5.0,
3364,1031780,,,,,,,,4.0,,,,,
3365,511934,,,5.0,,,,4.0,,4.0,1.0,,2.0,
3366,1194232,3.0,2.0,4.0,,,,,,,3.0,,,
3367,1131732,,,,,,,,4.0,4.0,,,,
3368,693726,,,,,,,,,,5.0,,4.0,
3369,365426,,,,,,,4.0,,,2.0,,,
3370,260444,,1.0,,3.0,,3.0,,4.0,,,,,
3371,12975,,,,,,,,,,,,,
3372,499904,,3.0,5.0,,4.0,2.0,,,,5.0,,4.0,
3373,733694,,5.0,,3.0,,,2.0,,,,2.0,,
3374,818958,,,5.0,,,,5.0,,,,,5.0,
3375,374590,1.0,,,,,,,,,,,,
3376,982328,,1.0,,2.0,1.0,,,,,,,,
3377,511942,,,4.0,,,,,,4.0,,,,
3378,1024888,,3.0,,,2.0,,,,,,,1.0,
3379,740762,,,,3.0,4.0,,,,,5.0,,,
3380,646056,2.0,,5.0,,,,,1.0,3.0,,,4.0,
3381,545524,,,,,4.0,,2.0,5.0,,,,2.0,
3382,1270222,,,3.0,,,,,,,,,,
3383,340362,,2.0,,4.0,,,,1.0,,,,3.0,
3384,782194,,,1.0,,,5.0,,,,,,,
3385,707962,,5.0,,1.0,2.0,,,1.0,,5.0,,,
3386,1178394,3.0,,1.0,,,,,,2.0,,,5.0,
3387,1084894,,,,,3.0,,,5.0,3.0,,,,
3388,364616,,4.0,,,1.0,,,,2.0,4.0,5.0,2.0,
3389,990532,,,4.0,,1.0,,,,,,,,
3390,933110,,,,,,,,1.0,,,,2.0,
3391,1158836,,,,2.0,,,1.0,,,3.0,1.0,,
3392,70640,,,,,,4.0,,,1.0,,,4.0,
3393,1176460,,,,,,3.0,3.0,2.0,,,,,
3394,736250,,,1.0,1.0,5.0,3.0,,,,,,,
3395,617886,4.0,,1.0,,,,4.0,,,1.0,,,
3396,934570,,5.0,1.0,1.0,,,,,4.0,,2.0,,
3397,760306,2.0,,,5.0,,,,,,,4.0,,
3398,780058,,4.0,,,,,5.0,,1.0,2.0,,,
3399,828042,,,,,,,,,,,,,
3400,473338,,,,,,,,,,,5.0,,
3401,14571,,,3.0,,1.0,,,,,5.0,3.0,,
3402,713098,,,,,,4.0,,2.0,,,,2.0,
3403,701570,,,,,,,,,,,,,
3404,1198704,5.0,,2.0,,5.0,,,,2.0,1.0,,1.0,
3405,807874,,2.0,,,,,3.0,,,1.0,,,
3406,607056,,4.0,4.0,,,,,,,,,3.0,
3407,587902,,4.0,4.0,,,2.0,,,,5.0,,,
3408,963412,2.0,,,,,,1.0,,,,4.0,,
3409,552198,,,,,,,3.0,,,3.0,5.0,,
3410,916902,4.0,,,,,,,,,5.0,2.0,,
3411,778112,,,1.0,,,,,,,,1.0,,
3412,26845,,4.0,,,,,2.0,,,3.0,,,
3413,460056,5.0,,4.0,5.0,,,1.0,1.0,1.0,,,,
3414,641732,,,2.0,,,4.0,,,,,,4.0,
3415,417914,,,,,,,,,,,,2.0,
3416,707682,,,,,,,,,,4.0,,,
3417,913966,,,3.0,,,2.0,,,1.0,,,,
3418,684794,3.0,,,1.0,,,,3.0,2.0,,,,
3419,326326,,,,,,,,5.0,,,,2.0,
3420,436496,4.0,,,,,,1.0,,,,,,
3421,525114,,,,,2.0,5.0,,,,,,,
3422,709460,1.0,,,,,,,,2.0,,,,
3423,413618,1.0,,,,,4.0,,,,,,,
3424,821788,1.0,,4.0,,1.0,,,,,,,1.0,
3425,392836,,,1.0,,4.0,5.0,,,4.0,,,,
3426,1115126,,,,,1.0,,1.0,,,,4.0,,
3427,348920,5.0,,,,,,,,,,,,
3428,1114060,,,,,,,,,5.0,5.0,,2.0,
3429,778084,,,,,3.0,,,5.0,,,,1.0,
3430,1176686,,,,,,,,,,,2.0,,
3431,744618,,1.0,,,,,1.0,,,,4.0,4.0,
3432,473622,5.0,2.0,,,3.0,,,,,,,,
3433,470412,2.0,,,,,1.0,,,,,,2.0,
3434,758208,,,,4.0,,4.0,,,4.0,4.0,2.0,,
3435,505780,,,,,,5.0,,,,,,,
3436,568524,,,1.0,,2.0,,,4.0,,,,1.0,
3437,890810,,,,,,,,3.0,1.0,,1.0,,
3438,332252,,,,,2.0,,,3.0,,,,1.0,
3439,431576,2.0,,,,3.0,3.0,,3.0,,,2.0,,
3440,1115128,,,,,,,,,,3.0,,,
3441,716310,,,,,,,3.0,,,,,,
3442,467186,2.0,,,,,5.0,,,,,,,
3443,212376,,2.0,,5.0,,,,3.0,,,2.0,,
3444,496006,,,,,,,3.0,,,,,,
3445,756050,3.0,,,,,,,,,,,,
3446,592594,,5.0,,,,,,,,,2.0,3.0,
3447,520308,4.0,5.0,,4.0,,4.0,,2.0,4.0,,,,
3448,494510,,,,5.0,,3.0,,,5.0,,,,
3449,212624,5.0,,5.0,5.0,,,,,,,,,
3450,1259422,,,,5.0,,,,,,,1.0,,
3451,326244,,,,,,,,4.0,,,,,
3452,573716,,4.0,,4.0,,4.0,,,2.0,,,1.0,
3453,1172166,,,,4.0,,1.0,,1.0,,4.0,,5.0,
3454,1021834,,,,,,,,,,,1.0,,
3455,1210098,,,,,,,,3.0,,,,1.0,
3456,288466,3.0,,,5.0,,4.0,,,,,,,
3457,581256,,,,,,5.0,,,,4.0,5.0,,
3458,1189508,,,,,,,,1.0,,,,,
3459,863976,5.0,,4.0,,,,3.0,,,,,,
3460,681514,,,,,,1.0,,,,,,,
3461,864482,,4.0,,2.0,,,,,4.0,1.0,4.0,,
3462,339086,,,,,,,,,,,,,
3463,639654,2.0,,,,,,,,,,2.0,,
3464,60792,,5.0,,,,2.0,,,,,2.0,,
3465,1054814,,,,,4.0,,1.0,1.0,2.0,,,,
3466,948204,3.0,,,2.0,,,,,,,,,
3467,1191946,5.0,,,,5.0,4.0,,,,,,3.0,
3468,82412,,1.0,,,,5.0,,,,,,4.0,
3469,986742,2.0,,,1.0,,,,,,,,,
3470,18448,,1.0,2.0,,,,5.0,,,,,,
3471,552258,2.0,,3.0,,,,,,2.0,,,,
3472,1020722,2.0,,,,,,,5.0,,,,4.0,
3473,752706,,3.0,,4.0,,,,,,,1.0,3.0,
3474,633606,1.0,,4.0,,,,5.0,,5.0,,,,
3475,461176,,5.0,,,,,,,,2.0,,,
3476,1030774,,4.0,4.0,3.0,,,,4.0,,,4.0,2.0,
3477,221920,,,,,,,,,5.0,5.0,1.0,2.0,
